,year,location,total_house,total_house_male,total_house_female,total_people,total_people_male,total_people_female,class_1_house,class_1_house_male,class_1_house_female,class_1_people,class_1_people_male,class_1_people_female,class_2_house,class_2_house_male,class_2_house_female,class_2_people,class_2_people_male,class_2_people_female,class_3_house,class_3_house_male,class_3_house_female,class_3_people,class_3_people_male,class_3_people_female,rate_of_house,rate_of_people
206,2008,澎湖縣,1261.0,802.0,459.0,3313.0,1706.0,1607.0,218.0,140.0,78.0,242.0,153.0,89.0,566.0,368.0,198.0,1508.0,784.0,724.0,477.0,294.0,183.0,1563.0,769.0,794.0,4.01,3.55
207,2008,基隆市,1272.0,631.0,641.0,3247.0,1639.0,1608.0,10.0,7.0,3.0,13.0,8.0,5.0,380.0,205.0,175.0,801.0,387.0,414.0,882.0,419.0,463.0,2433.0,1244.0,1189.0,0.88,0.83
208,2008,新竹市,1018.0,536.0,482.0,2449.0,1178.0,1271.0,73.0,58.0,15.0,76.0,60.0,16.0,394.0,203.0,191.0,1063.0,489.0,574.0,551.0,275.0,276.0,1310.0,629.0,681.0,0.76,0.6
209,2008,臺中市,2884.0,1356.0,1528.0,7306.0,3376.0,3930.0,84.0,69.0,15.0,85.0,69.0,16.0,369.0,171.0,198.0,870.0,380.0,490.0,2431.0,1116.0,1315.0,6351.0,2927.0,3424.0,0.78,0.69
210,2008,嘉義市,1290.0,744.0,546.0,3147.0,1654.0,1493.0,127.0,100.0,27.0,131.0,102.0,29.0,503.0,307.0,196.0,1020.0,540.0,480.0,660.0,337.0,323.0,1996.0,1012.0,984.0,1.39,1.15
211,2008,臺南市,3160.0,1625.0,1535.0,7823.0,3738.0,4085.0,233.0,141.0,92.0,248.0,147.0,101.0,1074.0,578.0,496.0,2345.0,1140.0,1205.0,1853.0,906.0,947.0,5230.0,2451.0,2779.0,1.21,1.02
212,2008,臺 北 市,14753.0,7936.0,6817.0,36274.0,18082.0,18192.0,2389.0,1811.0,578.0,2492.0,1875.0,617.0,2823.0,1540.0,1283.0,6358.0,3058.0,3300.0,9541.0,4585.0,4956.0,27424.0,13149.0,14275.0,1.54,1.38
213,2008,高 雄 市,8570.0,4203.0,4367.0,20156.0,9560.0,10596.0,149.0,97.0,52.0,166.0,107.0,59.0,4098.0,2171.0,1927.0,8652.0,4245.0,4407.0,4323.0,1935.0,2388.0,11338.0,5208.0,6130.0,1.5,1.32
214,2008,金門縣,234.0,130.0,104.0,490.0,248.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,35.0,35.0,142.0,64.0,78.0,164.0,95.0,69.0,348.0,184.0,164.0,0.78,0.58
215,2008,連江縣,45.0,26.0,19.0,81.0,41.0,40.0,18.0,11.0,7.0,18.0,11.0,7.0,14.0,7.0,7.0,35.0,15.0,20.0,13.0,8.0,5.0,28.0,15.0,13.0,2.27,0.83
216,2007,全國,90682.0,50593.0,40089.0,220990.0,110639.0,110351.0,4207.0,3062.0,1145.0,4461.0,3217.0,1244.0,21025.0,12141.0,8884.0,46776.0,23820.0,22956.0,65450.0,35390.0,30060.0,169753.0,83602.0,86151.0,1.21,0.96
217,2007,臺北縣,11100.0,5773.0,5327.0,27399.0,12992.0,14407.0,207.0,138.0,69.0,227.0,147.0,80.0,1603.0,884.0,719.0,3391.0,1608.0,1783.0,9290.0,4751.0,4539.0,23781.0,11237.0,12544.0,0.85,0.72
218,2007,宜蘭縣,2945.0,1746.0,1199.0,6579.0,3360.0,3219.0,43.0,34.0,9.0,45.0,34.0,11.0,493.0,259.0,234.0,1182.0,577.0,605.0,2409.0,1453.0,956.0,5352.0,2749.0,2603.0,2.0,1.43
219,2007,桃園縣,3413.0,1719.0,1694.0,8960.0,4426.0,4534.0,71.0,57.0,14.0,80.0,62.0,18.0,769.0,432.0,337.0,1956.0,1075.0,881.0,2573.0,1230.0,1343.0,6924.0,3289.0,3635.0,0.55,0.46
220,2007,新竹縣,1055.0,686.0,369.0,2678.0,1566.0,1112.0,95.0,87.0,8.0,97.0,89.0,8.0,425.0,274.0,151.0,1189.0,688.0,501.0,535.0,325.0,210.0,1392.0,789.0,603.0,0.71,0.54
221,2007,苗栗縣,2073.0,1188.0,885.0,4784.0,2455.0,2329.0,1.0,1.0,0.0,3.0,2.0,1.0,294.0,173.0,121.0,637.0,351.0,286.0,1778.0,1014.0,764.0,4144.0,2102.0,2042.0,1.27,0.85
222,2007,臺中縣,2865.0,1390.0,1475.0,7075.0,3324.0,3751.0,9.0,8.0,1.0,12.0,9.0,3.0,307.0,148.0,159.0,862.0,398.0,464.0,2549.0,1234.0,1315.0,6201.0,2917.0,3284.0,0.65,0.46
223,2007,彰化縣,5249.0,2984.0,2265.0,10891.0,5564.0,5327.0,5.0,4.0,1.0,5.0,4.0,1.0,325.0,184.0,141.0,738.0,365.0,373.0,4919.0,2796.0,2123.0,10148.0,5195.0,4953.0,1.51,0.83
224,2007,南投縣,3095.0,1938.0,1157.0,7902.0,4214.0,3688.0,32.0,25.0,7.0,37.0,29.0,8.0,318.0,223.0,95.0,633.0,373.0,260.0,2745.0,1690.0,1055.0,7232.0,3812.0,3420.0,1.89,1.48
225,2007,雲林縣,4314.0,2754.0,1560.0,10833.0,5907.0,4926.0,80.0,48.0,32.0,85.0,52.0,33.0,1800.0,1175.0,625.0,3846.0,2135.0,1711.0,2434.0,1531.0,903.0,6902.0,3720.0,3182.0,1.97,1.49
226,2007,嘉義縣,1515.0,998.0,517.0,3490.0,2016.0,1474.0,28.0,23.0,5.0,30.0,23.0,7.0,214.0,149.0,65.0,335.0,202.0,133.0,1273.0,826.0,447.0,3125.0,1791.0,1334.0,0.9,0.63
227,2007,臺南縣,2635.0,2028.0,607.0,5103.0,2899.0,2204.0,40.0,28.0,12.0,41.0,29.0,12.0,382.0,326.0,56.0,559.0,358.0,201.0,2213.0,1674.0,539.0,4503.0,2512.0,1991.0,0.75,0.46
228,2007,高雄縣,3769.0,2307.0,1462.0,8973.0,4758.0,4215.0,84.0,63.0,21.0,86.0,64.0,22.0,998.0,676.0,322.0,1955.0,1128.0,827.0,2687.0,1568.0,1119.0,6932.0,3566.0,3366.0,0.91,0.72
229,2007,屏東縣,6980.0,4362.0,2618.0,18097.0,9358.0,8739.0,86.0,64.0,22.0,88.0,65.0,23.0,1451.0,959.0,492.0,3220.0,1761.0,1459.0,5443.0,3339.0,2104.0,14789.0,7532.0,7257.0,2.61,2.03
230,2007,臺東縣,3528.0,2030.0,1498.0,10777.0,5459.0,5318.0,253.0,168.0,85.0,278.0,179.0,99.0,1272.0,739.0,533.0,3290.0,1662.0,1628.0,2003.0,1123.0,880.0,7209.0,3618.0,3591.0,4.53,4.61
231,2007,花蓮縣,3528.0,1942.0,1586.0,7917.0,4026.0,3891.0,12.0,8.0,4.0,14.0,9.0,5.0,334.0,189.0,145.0,749.0,377.0,372.0,3182.0,1745.0,1437.0,7154.0,3640.0,3514.0,3.02,2.31
232,2007,澎湖縣,1425.0,846.0,579.0,3394.0,1743.0,1651.0,269.0,168.0,101.0,298.0,192.0,106.0,535.0,356.0,179.0,1449.0,771.0,678.0,621.0,322.0,299.0,1647.0,780.0,867.0,4.67,3.67
233,2007,基隆市,1330.0,619.0,711.0,3348.0,1523.0,1825.0,12.0,8.0,4.0,16.0,9.0,7.0,485.0,249.0,236.0,931.0,458.0,473.0,833.0,362.0,471.0,2401.0,1056.0,1345.0,0.93,0.86
234,2007,新竹市,766.0,397.0,369.0,1990.0,944.0,1046.0,81.0,64.0,17.0,86.0,67.0,19.0,295.0,139.0,156.0,873.0,394.0,479.0,390.0,194.0,196.0,1031.0,483.0,548.0,0.59,0.5
235,2007,臺中市,2675.0,1282.0,1393.0,6819.0,3205.0,3614.0,103.0,80.0,23.0,105.0,81.0,24.0,359.0,171.0,188.0,926.0,430.0,496.0,2213.0,1031.0,1182.0,5788.0,2694.0,3094.0,0.74,0.65
236,2007,嘉義市,1408.0,775.0,633.0,3525.0,1781.0,1744.0,91.0,69.0,22.0,93.0,71.0,22.0,520.0,308.0,212.0,1095.0,553.0,542.0,797.0,398.0,399.0,2337.0,1157.0,1180.0,1.55,1.29
237,2007,臺南市,2897.0,1443.0,1454.0,7179.0,3274.0,3905.0,217.0,143.0,74.0,233.0,150.0,83.0,1019.0,502.0,517.0,2248.0,989.0,1259.0,1661.0,798.0,863.0,4698.0,2135.0,2563.0,1.13,0.94
238,2007,臺 北 市,14000.0,7364.0,6636.0,34752.0,16932.0,17820.0,2204.0,1658.0,546.0,2303.0,1726.0,577.0,2731.0,1470.0,1261.0,6263.0,2995.0,3268.0,9065.0,4236.0,4829.0,26186.0,12211.0,13975.0,1.48,1.32
239,2007,高 雄 市,7813.0,3861.0,3952.0,17887.0,8573.0,9314.0,165.0,105.0,60.0,180.0,113.0,67.0,3988.0,2105.0,1883.0,8230.0,4053.0,4177.0,3660.0,1651.0,2009.0,9477.0,4407.0,5070.0,1.39,1.18
240,2007,金門縣,260.0,138.0,122.0,565.0,302.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,45.0,49.0,186.0,104.0,82.0,166.0,93.0,73.0,379.0,198.0,181.0,0.89,0.69
241,2007,連江縣,44.0,23.0,21.0,73.0,38.0,35.0,19.0,11.0,8.0,19.0,11.0,8.0,14.0,6.0,8.0,33.0,15.0,18.0,11.0,6.0,5.0,21.0,12.0,9.0,2.28,0.73
242,2006,全國,89900.0,49755.0,40145.0,218166.0,108097.0,110069.0,4214.0,3008.0,1206.0,4472.0,3128.0,1344.0,21073.0,11951.0,9122.0,47168.0,23569.0,23599.0,64613.0,34796.0,29817.0,166526.0,81400.0,85126.0,1.22,0.95
243,2006,臺北縣,10917.0,5643.0,5274.0,26887.0,12706.0,14181.0,206.0,140.0,66.0,227.0,147.0,80.0,1752.0,912.0,840.0,3665.0,1677.0,1988.0,8959.0,4591.0,4368.0,22995.0,10882.0,12113.0,0.85,0.71
244,2006,宜蘭縣,2819.0,1690.0,1129.0,6156.0,3217.0,2939.0,39.0,31.0,8.0,39.0,31.0,8.0,411.0,228.0,183.0,987.0,507.0,480.0,2369.0,1431.0,938.0,5130.0,2679.0,2451.0,1.95,1.34
245,2006,桃園縣,3321.0,1653.0,1668.0,8498.0,3993.0,4505.0,74.0,58.0,16.0,81.0,62.0,19.0,741.0,404.0,337.0,1757.0,918.0,839.0,2506.0,1191.0,1315.0,6660.0,3013.0,3647.0,0.55,0.44
246,2006,新竹縣,942.0,613.0,329.0,2216.0,1157.0,1059.0,80.0,70.0,10.0,80.0,70.0,10.0,361.0,242.0,119.0,958.0,507.0,451.0,501.0,301.0,200.0,1178.0,580.0,598.0,0.66,0.45
247,2006,苗栗縣,2088.0,1179.0,909.0,5437.0,2712.0,2725.0,1.0,1.0,0.0,1.0,1.0,0.0,397.0,237.0,160.0,886.0,470.0,416.0,1690.0,941.0,749.0,4550.0,2241.0,2309.0,1.3,0.97
248,2006,臺中縣,2696.0,1301.0,1395.0,6553.0,3087.0,3466.0,10.0,6.0,4.0,14.0,2.0,12.0,168.0,78.0,90.0,486.0,236.0,250.0,2518.0,1217.0,1301.0,6053.0,2849.0,3204.0,0.62,0.42
249,2006,彰化縣,5007.0,2809.0,2198.0,10480.0,5297.0,5183.0,6.0,5.0,1.0,6.0,5.0,1.0,344.0,188.0,156.0,792.0,394.0,398.0,4657.0,2616.0,2041.0,9682.0,4898.0,4784.0,1.46,0.8
250,2006,南投縣,3472.0,2067.0,1405.0,8301.0,4218.0,4083.0,37.0,29.0,8.0,38.0,30.0,8.0,407.0,265.0,142.0,710.0,397.0,313.0,3028.0,1773.0,1255.0,7553.0,3791.0,3762.0,2.14,1.55
251,2006,雲林縣,4072.0,2525.0,1547.0,9961.0,5096.0,4865.0,54.0,34.0,20.0,55.0,34.0,21.0,1641.0,1044.0,597.0,3431.0,1777.0,1654.0,2377.0,1447.0,930.0,6475.0,3285.0,3190.0,1.89,1.37
252,2006,嘉義縣,1942.0,1245.0,697.0,4781.0,2668.0,2113.0,35.0,26.0,9.0,37.0,26.0,11.0,296.0,182.0,114.0,493.0,271.0,222.0,1611.0,1037.0,574.0,4251.0,2371.0,1880.0,1.16,0.86
253,2006,臺南縣,2668.0,2134.0,534.0,5103.0,2828.0,2275.0,40.0,28.0,12.0,40.0,28.0,12.0,498.0,420.0,78.0,727.0,417.0,310.0,2130.0,1686.0,444.0,4336.0,2383.0,1953.0,0.76,0.46
254,2006,高雄縣,3339.0,2067.0,1272.0,7907.0,4176.0,3731.0,92.0,70.0,22.0,95.0,71.0,24.0,933.0,643.0,290.0,1905.0,1091.0,814.0,2314.0,1354.0,960.0,5907.0,3014.0,2893.0,0.81,0.63
255,2006,屏東縣,6296.0,3836.0,2460.0,15963.0,8163.0,7800.0,91.0,68.0,23.0,92.0,68.0,24.0,1394.0,906.0,488.0,3063.0,1669.0,1394.0,4811.0,2862.0,1949.0,12808.0,6426.0,6382.0,2.38,1.79
256,2006,臺東縣,4366.0,2457.0,1909.0,12554.0,6390.0,6164.0,259.0,163.0,96.0,306.0,186.0,120.0,1470.0,808.0,662.0,3979.0,2015.0,1964.0,2637.0,1486.0,1151.0,8269.0,4189.0,4080.0,5.64,5.32
257,2006,花蓮縣,4259.0,2208.0,2051.0,9685.0,4720.0,4965.0,25.0,16.0,9.0,25.0,16.0,9.0,490.0,257.0,233.0,1063.0,522.0,541.0,3744.0,1935.0,1809.0,8597.0,4182.0,4415.0,3.69,2.8
258,2006,澎湖縣,1408.0,913.0,495.0,3633.0,1849.0,1784.0,378.0,243.0,135.0,433.0,270.0,163.0,522.0,351.0,171.0,1580.0,801.0,779.0,508.0,319.0,189.0,1620.0,778.0,842.0,4.7,3.96
259,2006,基隆市,1316.0,616.0,700.0,2990.0,1403.0,1587.0,14.0,9.0,5.0,19.0,10.0,9.0,484.0,243.0,241.0,889.0,433.0,456.0,818.0,364.0,454.0,2082.0,960.0,1122.0,0.93,0.77
260,2006,新竹市,782.0,411.0,371.0,1845.0,882.0,963.0,86.0,61.0,25.0,89.0,61.0,28.0,278.0,135.0,143.0,738.0,331.0,407.0,418.0,215.0,203.0,1018.0,490.0,528.0,0.61,0.47
261,2006,臺中市,2534.0,1102.0,1432.0,6978.0,3224.0,3754.0,95.0,66.0,29.0,97.0,65.0,32.0,390.0,165.0,225.0,1008.0,431.0,577.0,2049.0,871.0,1178.0,5873.0,2728.0,3145.0,0.72,0.67
262,2006,嘉義市,1520.0,793.0,727.0,3769.0,1867.0,1902.0,83.0,55.0,28.0,84.0,56.0,28.0,525.0,286.0,239.0,1005.0,485.0,520.0,912.0,452.0,460.0,2680.0,1326.0,1354.0,1.7,1.38
263,2006,臺南市,2677.0,1314.0,1363.0,6566.0,2927.0,3639.0,155.0,95.0,60.0,165.0,99.0,66.0,990.0,497.0,493.0,2160.0,963.0,1197.0,1532.0,722.0,810.0,4241.0,1865.0,2376.0,1.06,0.86
264,2006,臺 北 市,13499.0,7125.0,6374.0,33437.0,16368.0,17069.0,2146.0,1603.0,543.0,2221.0,1651.0,570.0,2875.0,1482.0,1393.0,6964.0,3266.0,3698.0,8478.0,4040.0,4438.0,24252.0,11451.0,12801.0,1.43,1.27
265,2006,高 雄 市,7633.0,3890.0,3743.0,17768.0,8792.0,8976.0,183.0,117.0,66.0,200.0,125.0,75.0,3581.0,1922.0,1659.0,7647.0,3844.0,3803.0,3869.0,1851.0,2018.0,9921.0,4823.0,5098.0,1.39,1.17
266,2006,金門縣,281.0,143.0,138.0,623.0,318.0,305.0,1.0,0.0,1.0,4.0,0.0,4.0,113.0,53.0,60.0,246.0,134.0,112.0,167.0,90.0,77.0,373.0,184.0,189.0,0.99,0.81
267,2006,連江縣,46.0,21.0,25.0,75.0,39.0,36.0,24.0,14.0,10.0,24.0,14.0,10.0,12.0,3.0,9.0,29.0,13.0,16.0,10.0,4.0,6.0,22.0,12.0,10.0,2.45,0.77
268,2005,全國,84823.0,45634.0,39189.0,211292.0,104745.0,106547.0,4049.0,2872.0,1177.0,4394.0,3038.0,1356.0,20445.0,11210.0,9235.0,46973.0,23537.0,23436.0,60329.0,31552.0,28777.0,159925.0,78170.0,81755.0,1.16,0.93
269,2005,臺北縣,9176.0,4111.0,5065.0,24563.0,11133.0,13430.0,246.0,165.0,81.0,288.0,172.0,116.0,1721.0,774.0,947.0,3801.0,1748.0,2053.0,7209.0,3172.0,4037.0,20474.0,9213.0,11261.0,0.73,0.66
270,2005,宜蘭縣,3034.0,1760.0,1274.0,7142.0,3595.0,3547.0,43.0,32.0,11.0,48.0,34.0,14.0,412.0,242.0,170.0,1026.0,516.0,510.0,2579.0,1486.0,1093.0,6068.0,3045.0,3023.0,2.13,1.55
271,2005,桃園縣,3152.0,1621.0,1531.0,8133.0,3839.0,4294.0,72.0,55.0,17.0,78.0,59.0,19.0,743.0,416.0,327.0,1684.0,826.0,858.0,2337.0,1150.0,1187.0,6371.0,2954.0,3417.0,0.53,0.43
272,2005,新竹縣,1270.0,595.0,675.0,3434.0,1616.0,1818.0,86.0,47.0,39.0,88.0,48.0,40.0,541.0,248.0,293.0,1390.0,659.0,731.0,643.0,300.0,343.0,1956.0,909.0,1047.0,0.92,0.72
273,2005,苗栗縣,2025.0,1186.0,839.0,4525.0,2300.0,2225.0,1.0,1.0,0.0,1.0,1.0,0.0,396.0,245.0,151.0,840.0,421.0,419.0,1628.0,940.0,688.0,3684.0,1878.0,1806.0,1.28,0.81
274,2005,臺中縣,2514.0,1248.0,1266.0,6022.0,2965.0,3057.0,8.0,6.0,2.0,9.0,7.0,2.0,200.0,101.0,99.0,554.0,288.0,266.0,2306.0,1141.0,1165.0,5459.0,2670.0,2789.0,0.59,0.39
275,2005,彰化縣,4614.0,2008.0,2606.0,9630.0,4845.0,4785.0,8.0,5.0,3.0,8.0,5.0,3.0,364.0,151.0,213.0,838.0,405.0,433.0,4242.0,1852.0,2390.0,8784.0,4435.0,4349.0,1.36,0.73
276,2005,南投縣,3199.0,1855.0,1344.0,7997.0,3980.0,4017.0,36.0,28.0,8.0,37.0,29.0,8.0,456.0,283.0,173.0,843.0,459.0,384.0,2707.0,1544.0,1163.0,7117.0,3492.0,3625.0,1.99,1.49
277,2005,雲林縣,3839.0,2371.0,1468.0,10437.0,5345.0,5092.0,55.0,31.0,24.0,56.0,31.0,25.0,1540.0,950.0,590.0,4143.0,2180.0,1963.0,2244.0,1390.0,854.0,6238.0,3134.0,3104.0,1.8,1.42
278,2005,嘉義縣,1939.0,1255.0,684.0,4815.0,2619.0,2196.0,37.0,27.0,10.0,38.0,27.0,11.0,328.0,199.0,129.0,604.0,317.0,287.0,1574.0,1029.0,545.0,4173.0,2275.0,1898.0,1.18,0.86
279,2005,臺南縣,2519.0,2115.0,404.0,4711.0,2596.0,2115.0,45.0,33.0,12.0,45.0,33.0,12.0,548.0,487.0,61.0,821.0,473.0,348.0,1926.0,1595.0,331.0,3845.0,2090.0,1755.0,0.73,0.43
280,2005,高雄縣,2999.0,1881.0,1118.0,7523.0,4059.0,3464.0,92.0,67.0,25.0,108.0,80.0,28.0,874.0,571.0,303.0,1859.0,1016.0,843.0,2033.0,1243.0,790.0,5556.0,2963.0,2593.0,0.74,0.61
281,2005,屏東縣,6335.0,3808.0,2527.0,15831.0,8117.0,7714.0,114.0,88.0,26.0,120.0,92.0,28.0,1372.0,869.0,503.0,2991.0,1644.0,1347.0,4849.0,2851.0,1998.0,12720.0,6381.0,6339.0,2.41,1.76
282,2005,臺東縣,4075.0,2073.0,2002.0,12677.0,6374.0,6303.0,246.0,163.0,83.0,302.0,191.0,111.0,1371.0,710.0,661.0,3849.0,1981.0,1868.0,2458.0,1200.0,1258.0,8526.0,4202.0,4324.0,5.28,5.31
283,2005,花蓮縣,4047.0,2174.0,1873.0,9855.0,5038.0,4817.0,29.0,15.0,14.0,29.0,15.0,14.0,584.0,318.0,266.0,1359.0,679.0,680.0,3434.0,1841.0,1593.0,8467.0,4344.0,4123.0,3.54,2.84
284,2005,澎湖縣,1443.0,920.0,523.0,3479.0,1783.0,1696.0,433.0,277.0,156.0,526.0,316.0,210.0,498.0,324.0,174.0,1479.0,732.0,747.0,512.0,319.0,193.0,1474.0,735.0,739.0,4.86,3.76
285,2005,基隆市,1151.0,533.0,618.0,2552.0,1203.0,1349.0,12.0,8.0,4.0,16.0,9.0,7.0,452.0,222.0,230.0,809.0,393.0,416.0,687.0,303.0,384.0,1727.0,801.0,926.0,0.82,0.65
286,2005,新竹市,893.0,429.0,464.0,2079.0,967.0,1112.0,17.0,11.0,6.0,20.0,11.0,9.0,256.0,133.0,123.0,572.0,266.0,306.0,620.0,285.0,335.0,1487.0,690.0,797.0,0.71,0.53
287,2005,臺中市,2211.0,1016.0,1195.0,6311.0,2910.0,3401.0,75.0,54.0,21.0,76.0,54.0,22.0,320.0,147.0,173.0,932.0,427.0,505.0,1816.0,815.0,1001.0,5303.0,2429.0,2874.0,0.64,0.61
288,2005,嘉義市,1388.0,726.0,662.0,3406.0,1710.0,1696.0,81.0,48.0,33.0,83.0,49.0,34.0,436.0,229.0,207.0,800.0,377.0,423.0,871.0,449.0,422.0,2523.0,1284.0,1239.0,1.58,1.25
289,2005,臺南市,2295.0,1143.0,1152.0,5770.0,2616.0,3154.0,55.0,34.0,21.0,60.0,37.0,23.0,639.0,332.0,307.0,1217.0,601.0,616.0,1601.0,777.0,824.0,4493.0,1978.0,2515.0,0.92,0.76
290,2005,臺 北 市,13008.0,7179.0,5829.0,32146.0,16665.0,15481.0,2047.0,1532.0,515.0,2129.0,1585.0,544.0,2939.0,1569.0,1370.0,7043.0,3461.0,3582.0,8022.0,4078.0,3944.0,22974.0,11619.0,11355.0,1.39,1.23
291,2005,高 雄 市,7342.0,3445.0,3897.0,17442.0,8052.0,9390.0,185.0,128.0,57.0,199.0,133.0,66.0,3303.0,1618.0,1685.0,7171.0,3486.0,3685.0,3854.0,1699.0,2155.0,10072.0,4433.0,5639.0,1.35,1.15
292,2005,金門縣,311.0,158.0,153.0,737.0,376.0,361.0,3.0,1.0,2.0,7.0,4.0,3.0,139.0,67.0,72.0,314.0,165.0,149.0,169.0,90.0,79.0,416.0,207.0,209.0,1.14,1.05
293,2005,連江縣,44.0,24.0,20.0,75.0,42.0,33.0,23.0,16.0,7.0,23.0,16.0,7.0,13.0,5.0,8.0,34.0,17.0,17.0,8.0,3.0,5.0,18.0,9.0,9.0,2.42,0.72
294,2004,全國,82783.0,44606.0,38177.0,204216.0,101366.0,102850.0,3665.0,2540.0,1125.0,4014.0,2725.0,1289.0,21220.0,11584.0,9636.0,46659.0,23401.0,23258.0,57898.0,30482.0,27416.0,153543.0,75240.0,78303.0,1.15,0.9
295,2004,臺北縣,8560.0,3989.0,4571.0,22396.0,10278.0,12118.0,230.0,137.0,93.0,260.0,153.0,107.0,1621.0,763.0,858.0,3283.0,1545.0,1738.0,6709.0,3089.0,3620.0,18853.0,8580.0,10273.0,0.69,0.6
296,2004,宜蘭縣,2663.0,1541.0,1122.0,6462.0,3222.0,3240.0,48.0,36.0,12.0,52.0,37.0,15.0,352.0,221.0,131.0,854.0,440.0,414.0,2263.0,1284.0,979.0,5556.0,2745.0,2811.0,1.89,1.4
297,2004,桃園縣,3132.0,1626.0,1506.0,8122.0,3842.0,4280.0,88.0,62.0,26.0,95.0,68.0,27.0,722.0,388.0,334.0,1560.0,756.0,804.0,2322.0,1176.0,1146.0,6467.0,3018.0,3449.0,0.55,0.44
298,2004,新竹縣,949.0,469.0,480.0,2722.0,1331.0,1391.0,68.0,38.0,30.0,69.0,39.0,30.0,459.0,229.0,230.0,1122.0,559.0,563.0,422.0,202.0,220.0,1531.0,733.0,798.0,0.72,0.58
299,2004,苗栗縣,1763.0,1062.0,701.0,4043.0,2064.0,1979.0,11.0,7.0,4.0,11.0,7.0,4.0,339.0,219.0,120.0,745.0,380.0,365.0,1413.0,836.0,577.0,3287.0,1677.0,1610.0,1.13,0.72
300,2004,臺中縣,2202.0,1101.0,1101.0,5165.0,2550.0,2615.0,7.0,4.0,3.0,8.0,6.0,2.0,191.0,95.0,96.0,503.0,265.0,238.0,2004.0,1002.0,1002.0,4654.0,2279.0,2375.0,0.52,0.34
301,2004,彰化縣,4063.0,1990.0,2073.0,8388.0,4273.0,4115.0,9.0,4.0,5.0,9.0,4.0,5.0,355.0,174.0,181.0,831.0,406.0,425.0,3699.0,1812.0,1887.0,7548.0,3863.0,3685.0,1.21,0.64
302,2004,南投縣,3086.0,1800.0,1286.0,7819.0,3883.0,3936.0,44.0,37.0,7.0,45.0,38.0,7.0,511.0,314.0,197.0,976.0,516.0,460.0,2531.0,1449.0,1082.0,6798.0,3329.0,3469.0,1.94,1.45
303,2004,雲林縣,3870.0,1978.0,1892.0,9687.0,4922.0,4765.0,55.0,29.0,26.0,56.0,29.0,27.0,1483.0,749.0,734.0,3406.0,1696.0,1710.0,2332.0,1200.0,1132.0,6225.0,3197.0,3028.0,1.84,1.31
304,2004,嘉義縣,1933.0,1254.0,679.0,4939.0,2527.0,2412.0,44.0,33.0,11.0,46.0,32.0,14.0,350.0,221.0,129.0,696.0,356.0,340.0,1539.0,1000.0,539.0,4197.0,2139.0,2058.0,1.19,0.89
305,2004,臺南縣,2426.0,2092.0,334.0,4530.0,2494.0,2036.0,60.0,42.0,18.0,60.0,42.0,18.0,655.0,543.0,112.0,1007.0,575.0,432.0,1711.0,1507.0,204.0,3463.0,1877.0,1586.0,0.71,0.41
306,2004,高雄縣,2989.0,1842.0,1147.0,6834.0,3676.0,3158.0,102.0,75.0,27.0,108.0,79.0,29.0,825.0,540.0,285.0,1578.0,882.0,696.0,2062.0,1227.0,835.0,5148.0,2715.0,2433.0,0.75,0.55
307,2004,屏東縣,5880.0,3531.0,2349.0,14464.0,7428.0,7036.0,138.0,102.0,36.0,143.0,102.0,41.0,1361.0,869.0,492.0,2883.0,1587.0,1296.0,4381.0,2560.0,1821.0,11438.0,5739.0,5699.0,2.26,1.61
308,2004,臺東縣,3781.0,1896.0,1885.0,11585.0,5748.0,5837.0,230.0,142.0,88.0,296.0,183.0,113.0,1254.0,637.0,617.0,3474.0,1763.0,1711.0,2297.0,1117.0,1180.0,7815.0,3802.0,4013.0,4.94,4.82
309,2004,花蓮縣,3697.0,2030.0,1667.0,8986.0,4531.0,4455.0,26.0,17.0,9.0,26.0,17.0,9.0,596.0,336.0,260.0,1272.0,653.0,619.0,3075.0,1677.0,1398.0,7688.0,3861.0,3827.0,3.27,2.57
310,2004,澎湖縣,1365.0,868.0,497.0,3338.0,1709.0,1629.0,419.0,266.0,153.0,531.0,311.0,220.0,420.0,286.0,134.0,1201.0,611.0,590.0,526.0,316.0,210.0,1606.0,787.0,819.0,4.66,3.64
311,2004,基隆市,1138.0,521.0,617.0,2404.0,1142.0,1262.0,15.0,11.0,4.0,19.0,12.0,7.0,439.0,210.0,229.0,775.0,362.0,413.0,684.0,300.0,384.0,1610.0,768.0,842.0,0.82,0.61
312,2004,新竹市,802.0,397.0,405.0,1684.0,814.0,870.0,18.0,11.0,7.0,21.0,13.0,8.0,203.0,98.0,105.0,406.0,197.0,209.0,581.0,288.0,293.0,1257.0,604.0,653.0,0.65,0.44
313,2004,臺中市,1773.0,725.0,1048.0,5110.0,2144.0,2966.0,72.0,34.0,38.0,72.0,34.0,38.0,273.0,122.0,151.0,772.0,348.0,424.0,1428.0,569.0,859.0,4266.0,1762.0,2504.0,0.52,0.5
314,2004,嘉義市,1169.0,634.0,535.0,2831.0,1453.0,1378.0,73.0,46.0,27.0,74.0,47.0,27.0,374.0,206.0,168.0,671.0,346.0,325.0,722.0,382.0,340.0,2086.0,1060.0,1026.0,1.36,1.05
